불	a1
비	a1
비슷하다	a1
빠르다	a1
빨리	a1
사다	a1
사람	a1
사랑	a1
사랑하다	a1
사용하다	a1
사월	a1
사이	a1
사장	a1
사진	a1
산	a1
살	a1
살다	a1
삼월	a1
새	a1
생각	a1
생각하다	a1
생기다	a1
생활	a1
서다	a1
서로	a1
선생	a1
선생님	a1
설명	a1
설명하다	a1
세	a1
센티미터	a1
속	a1
손	a1
손님	a1
수	a1
수업	a1
술	a1
쉬다	a1
쉽다	a1
시	a1
시간	a1
시작되다	a1
시작하다	a1
시장	a1
시험	a1
식사	a1
신문	a1
싫다	a1
싶다	a1
싸우다	a1
쓰다	a1
쓰레기	a1
씨	a1
씻다	a1
아	a1
아기	a1
아내	a1
아니	a1
아니다	a1
아들	a1
아래	a1
아름답다	a1
아마	a1
아무	a1
아버지	a1
아빠	a1
아이	a1
아저씨	a1
아주	a1
아직	a1
아침	a1
아파트	a1
아프다	a1
안	a1
안다	a1
앉다	a1
않다	a1
알다	a1
앞	a1
얘기	a1
얘기하다	a1
어	a1
어깨	a1
어느	a1
어디	a1
어떠하다	a1
어떤	a1
어떻다	a1
어렵다	a1
어른	a1
어린이	a1
어머니	a1
언니	a1
언제	a1
언제나	a1
얼굴	a1
얼마	a1
얼마나	a1
엄마	a1
없다	a1
여기	a1
여러	a1
여름	a1
여자	a1
여행	a1
역사	a1
열다	a1
열심히	a1
영어	a1
영화	a1
옆	a1
예	a1
예쁘다	a1
옛날	a1
오늘	a1
오다	a1
오래	a1
오르다	a1
오빠	a1
오월	a1
오후	a1
올라가다	a1
올해	a1
옷	a1
왜	a1
외국	a1
요즘	a1
우리	a1
우리나라	a1
운동	a1
울다	a1
웃다	a1
원	a1
위	a1
유월	a1
은행	a1
음식	a1
음악	a1
이	a1
이거	a1
이것	a1
이곳	a1
이때	a1
이런	a1
이렇다	a1
이름	a1
이번	a1
이야기	a1
이야기하다	a1
이제	a1
이해하다	a1
일	a1
일어나다	a1
일하다	a1
읽다	a1
잃다	a1
입	a1
입다	a1
있다	a1
잊다	a1
자다	a1
자동차	a1
자리	a1
자주	a1
작년	a1
작다	a1
잔	a1
잘	a1
잘하다	a1
잠	a1
잠시	a1
잡다	a1
장	a1
재미있다	a1
저	a1
저녁	a1
적다	a1
전	a1
전화	a1
정말	a1
제일	a1
조금	a1
좀	a1
좋다	a1
좋아하다	a1
주다	a1
주인	a1
죽다	a1
준비	a1
준비하다	a1
중요하다	a1
즐겁다	a1
지금	a1
지내다	a1
집	a1
짧다	a1
쪽	a1
차	a1
참	a1
찾다	a1
책	a1
처음	a1
층	a1
치다	a1
친구	a1
커피	a1
컴퓨터	a1
크다	a1
키	a1
타다	a1
태어나다	a1
텔레비전	a1
티브이	a1
팀	a1
팔	a1
팔다	a1
퍼센트	a1
편지	a1
필요	a1
필요하다	a1
하나	a1
하늘	a1
하다	a1
하지만	a1
학교	a1
학년	a1
학생	a1
한	a1
한번	a1
할머니	a1
할아버지	a1
함께	a1
항상	a1
해	a1
허리	a1
형	a1
혼자	a1
환자	a1
회사	a1
회의	a1
후	a1
힘	a1
힘들다	a1
가게	a2
가방	a2
가볍다	a2
가수	a2
가을	a2
간호사	a2
갈비	a2
감기	a2
감사	a2
감사하다	a2
강	a2
거리	a2
거울	a2
걱정하다	a2
건강하다	a2
걸어가다	a2
걸어오다	a2
검은색	a2
결혼식	a2
경복궁	a2
경주	a2
경찰관	a2
경찰서	a2
경치	a2
계란	a2
계시다	a2
계절	a2
고등학교	a2
고등학생	a2
고양이	a2
고프다	a2
공원	a2
공중전화	a2
공책	a2
공항	a2
공휴일	a2
과일	a2
과자	a2
교과서	a2
교실	a2
교통	a2
교회	a2
구	a2
구경	a2
구두	a2
구름	a2
구십	a2
군인	a2
권	a2
그릇	a2
그분	a2
그쪽	a2
극장	a2
근처	a2
금요일	a2
급	a2
기숙사	a2
기차	a2
김밥	a2
김치	a2
깎다	a2
깨끗하다	a2
끄다	a2
끝내다	a2
날다	a2
날씨	a2
날짜	a2
남대문	a2
남대문시장	a2
남동생	a2
남쪽	a2
남학생	a2
낮	a2
내년	a2
내일	a2
냉면	a2
냉장고	a2
넥타이	a2
넷	a2
넷째	a2
노란색	a2
노래하다	a2
노트	a2
다녀오다	a2
다섯	a2
다섯째	a2
단어	a2
닫다	a2
달다	a2
달력	a2
닭	a2
닭고기	a2
대답	a2
대사관	a2
대학교	a2
대학생	a2
댁	a2
덥다	a2
도서관	a2
도와주다	a2
도착	a2
도착하다	a2
독일	a2
동물	a2
동쪽	a2
돼지	a2
돼지고기	a2
둘째	a2
등산	a2
따뜻하다	a2
딸기	a2
떡	a2
똑같다	a2
똑바로	a2
뛰다	a2
뜨겁다	a2
라디오	a2
라면	a2
러시아	a2
마리	a2
마흔	a2
만	a2
말씀하다	a2
맛없다	a2
매일	a2
맥주	a2
맵다	a2
메뉴	a2
모자	a2
목	a2
목요일	a2
목욕	a2
무겁다	a2
물어보다	a2
미국	a2
미안하다	a2
바나나	a2
바지	a2
박물관	a2
반갑다	a2
발음	a2
밝다	a2
방학	a2
배고프다	a2
배부르다	a2
백	a2
백화점	a2
번호	a2
별	a2
병	a2
보통	a2
복잡하다	a2
볼펜	a2
부모님	a2
부산	a2
부엌	a2
부인	a2
북쪽	a2
불고기	a2
불다	a2
비누	a2
비디오	a2
비빔밥	a2
비싸다	a2
비행기	a2
빨간색	a2
빵	a2
사	a2
사과	a2
사무실	a2
사십	a2
사전	a2
사탕	a2
산책	a2
삼	a2
삼십	a2
색	a2
색깔	a2
샌드위치	a2
생선	a2
생일	a2
샤워	a2
서른	a2
서울	a2
서울역	a2
서점	a2
서쪽	a2
선물	a2
선물하다	a2
설악산	a2
설탕	a2
세수	a2
세탁기	a2
셋	a2
셋째	a2
소개하다	a2
소금	a2
소파	a2
소풍	a2
손가락	a2
쇠고기	a2
쇼핑	a2
수건	a2
수박	a2
수영	a2
수영장	a2
수요일	a2
숙제	a2
숟가락	a2
쉰	a2
슈퍼마켓	a2
스무	a2
스물	a2
스키	a2
스트레스	a2
스포츠	a2
슬프다	a2
시계	a2
시원하다	a2
시월	a2
시작	a2
식당	a2
식사하다	a2
식탁	a2
신다	a2
신발	a2
실례	a2
실례하다	a2
싫어하다	a2
십	a2
십이월	a2
십일월	a2
싸다	a2
아니요	a2
아이스크림	a2
아주머니	a2
아줌마	a2
아홉	a2
아흔	a2
안경	a2
안녕	a2
안녕하다	a2
안녕히	a2
안되다	a2
야구	a2
약	a2
약국	a2
약속	a2
약속하다	a2
양말	a2
양복	a2
어서	a2
어제	a2
에어컨	a2
여권	a2
여덟	a2
여동생	a2
여든	a2
여러분	a2
여보세요	a2
여섯	a2
여학생	a2
여행하다	a2
역	a2
연습	a2
연습하다	a2
연필	a2
열	a2
열쇠	a2
영국	a2
예순	a2
오	a2
오래간만	a2
오랜만	a2
오렌지	a2
오른쪽	a2
오십	a2
오전	a2
왜냐하면	a2
외국어	a2
외국인	a2
왼쪽	a2
요리	a2
요리하다	a2
요일	a2
요즈음	a2
우산	a2
우유	a2
우체국	a2
운동장	a2
운동하다	a2
운동화	a2
운전	a2
운전하다	a2
월	a2
월요일	a2
위험	a2
위험하다	a2
유명하다	a2
육	a2
육십	a2
의사	a2
의자	a2
이분	a2
이십	a2
이월	a2
이쪽	a2
인사	a2
인사하다	a2
인천	a2
일곱	a2
일본	a2
일본어	a2
일요일	a2
일월	a2
일주일	a2
일찍	a2
일흔	a2
잃어버리다	a2
잊어버리다	a2
잎	a2
자장면	a2
자전거	a2
잠깐	a2
잠자다	a2
잡수시다	a2
잡지	a2
장미	a2
장소	a2
재미	a2
재미없다	a2
저거	a2
저것	a2
저곳	a2
저기	a2
저쪽	a2
전화번호	a2
전화하다	a2
점심	a2
점심시간	a2
젓가락	a2
정류장	a2
제주도	a2
조용하다	a2
졸업	a2
졸업하다	a2
종이	a2
죄송하다	a2
주	a2
주말	a2
주소	a2
주스	a2
중국	a2
중국어	a2
중학교	a2
중학생	a2
지갑	a2
지난달	a2
지난주	a2
지도	a2
지우개	a2
지우다	a2
지하	a2
지하철	a2
질문	a2
질문하다	a2
짜다	a2
찌개	a2
찍다	a2
창문	a2
책상	a2
천	a2
천천히	a2
첫째	a2
청바지	a2
청소	a2
청소하다	a2
초대	a2
초대하다	a2
초등학교	a2
초콜릿	a2
추다	a2
축구	a2
축하하다	a2
출발하다	a2
춤	a2
춤추다	a2
춥다	a2
취미	a2
치마	a2
치약	a2
친절하다	a2
칠	a2
칠십	a2
칠월	a2
칠판	a2
침대	a2
칫솔	a2
카드	a2
카메라	a2
칼	a2
캐나다	a2
컵	a2
켜다	a2
코	a2
콜라	a2
크리스마스	a2
태권도	a2
택시	a2
테니스	a2
테이블	a2
토요일	a2
파란색	a2
파티	a2
팔십	a2
팔월	a2
포도	a2
표	a2
프랑스	a2
피곤하다	a2
피아노	a2
피우다	a2
피자	a2
한강	a2
한국	a2
한국말	a2
한국어	a2
한글	a2
한복	a2
한자	a2
핸드폰	a2
햄버거	a2
호	a2
호주	a2
호텔	a2
화	a2
화요일	a2
화장실	a2
휴일	a2
휴지	a2
휴지통	a2
흰색	a2
가격	b1
가까이	b1
가꾸다	b1
가난하다	b1
가능성	b1
가능하다	b1
가득	b1
가리다	b1
가리키다	b1
가만히	b1
가스	b1
가정	b1
가지	b1
각	b1
각각	b1
각종	b1
간	b1
간단하다	b1
갈다	b1
감다	b1
감동	b1
감정	b1
강제	b1
강조하다	b1
강하다	b1
갖다	b1
개발하다	b1
개인	b1
걔	b1
거의	b1
거짓말	b1
건너다	b1
걸리다	b1
걸음	b1
검다	b1
검사	b1
게다가	b1
겨우	b1
견디다	b1
결과	b1
결국	b1
결정	b1
결정되다	b1
결정하다	b1
경기	b1
경영	b1
경우	b1
경제	b1
경제적	b1
경험	b1
경험하다	b1
곁	b1
계단	b1
계산	b1
계속되다	b1
계속하다	b1
계약	b1
고개	b1
고객	b1
고급	b1
고려하다	b1
고르다	b1
고모	b1
고민	b1
고생	b1
고장	b1
고추	b1
고치다	b1
고통	b1
곱다	b1
공간	b1
공기	b1
공동	b1
공무원	b1
공사	b1
공연	b1
공장	b1
과거	b1
과장	b1
과제	b1
과학	b1
과학자	b1
관객	b1
관계	b1
관광	b1
관련	b1
관련되다	b1
관련하다	b1
관리	b1
관심	b1
관찰하다	b1
관하다	b1
광고	b1
괜히	b1
굉장히	b1
교류	b1
교육	b1
구멍	b1
구체적	b1
구하다	b1
국가	b1
국내	b1
국민	b1
국제	b1
군	b1
군대	b1
굳이	b1
굵다	b1
굽다	b1
궁금하다	b1
권하다	b1
규칙	b1
그냥	b1
그늘	b1
그다지	b1
그대로	b1
그래도	b1
그램	b1
그러므로	b1
그러하다	b1
그런	b1
그룹	b1
그리	b1
그림자	b1
그만	b1
그만두다	b1
그만큼	b1
그중	b1
그치다	b1
근데	b1
근로자	b1
글	b1
글쎄	b1
글쓰기	b1
글자	b1
금방	b1
급하다	b1
기간	b1
기계	b1
기대	b1
기대하다	b1
기록하다	b1
기르다	b1
기름	b1
기본	b1
기쁘다	b1
기쁨	b1
기사	b1
기술	b1
기억	b1
기억하다	b1
기온	b1
기자	b1
기준	b1
기초	b1
기회	b1
긴장	b1
길이	b1
깊다	b1
깊이	b1
까닭	b1
깨끗이	b1
깨다	b1
꺼내다	b1
껍질	b1
꽤	b1
꾸미다	b1
끄덕이다	b1
끊다	b1
끌다	b1
끓이다	b1
끝내	b1
끼다	b1
나누다	b1
나머지	b1
나서다	b1
나타나다	b1
나타내다	b1
낚시	b1
날개	b1
날아가다	b1
낡다	b1
남기다	b1
남다	b1
남성	b1
낫다	b1
낯설다	b1
낳다	b1
내내	b1
내놓다	b1
내밀다	b1
내용	b1
냄새	b1
너머	b1
너무나	b1
너희	b1
넘다	b1
넘어가다	b1
넘어서다	b1
넘치다	b1
녀석	b1
년대	b1
노동자	b1
노력	b1
노력하다	b1
노인	b1
논문	b1
놀랍다	b1
놀이	b1
농사	b1
농업	b1
농촌	b1
높아지다	b1
높이	b1
높이다	b1
놓이다	b1
놓치다	b1
누르다	b1
눈빛	b1
눈앞	b1
눕다	b1
느껴지다	b1
느끼다	b1
느낌	b1
늘	b1
늘다	b1
늘리다	b1
늘어나다	b1
늙다	b1
능력	b1
다가가다	b1
다가오다	b1
다양하다	b1
다하다	b1
단	b1
단순하다	b1
단순히	b1
단지	b1
단체	b1
달걀	b1
달라지다	b1
달려가다	b1
달리다	b1
닮다	b1
담기다	b1
담다	b1
담당하다	b1
당신	b1
당연하다	b1
당장	b1
닿다	b1
대	b1
대기업	b1
대단하다	b1
대단히	b1
대문	b1
대부분	b1
대신	b1
대중	b1
대중문화	b1
대통령	b1
대표	b1
대표적	b1
대하다	b1
대회	b1
더구나	b1
더하다	b1
던지다	b1
덜	b1
덮다	b1
데	b1
데리다	b1
도구	b1
도로	b1
도움	b1
돌	b1
돌다	b1
돌리다	b1
돌아보다	b1
동기	b1
동네	b1
동시	b1
두다	b1
둥글다	b1
드라마	b1
들려오다	b1
들르다	b1
들리다	b1
들어서다	b1
들여다보다	b1
듯이	b1
등	b1
따다	b1
따라가다	b1
따로	b1
따르다	b1
딱	b1
딴	b1
땀	b1
땅	b1
떠오르다	b1
떠올리다	b1
떨다	b1
떨어지다	b1
떼다	b1
또는	b1
또다시	b1
또한	b1
뛰어들다	b1
뜨다	b1
뜻	b1
마늘	b1
마련되다	b1
마련하다	b1
마루	b1
마르다	b1
마을	b1
마음속	b1
마주	b1
마찬가지	b1
마치	b1
마치다	b1
마침	b1
마침내	b1
막	b1
막다	b1
막히다	b1
만들어지다	b1
만약	b1
만일	b1
만지다	b1
만큼	b1
만화	b1
많아지다	b1
맞다	b1
맞추다	b1
맡기다	b1
맡다	b1
매력	b1
맨	b1
머릿속	b1
머무르다	b1
먹이다	b1
멀리	b1
멈추다	b1
명령	b1
몇몇	b1
모델	b1
모습	b1
모시다	b1
모양	b1
모으다	b1
모이다	b1
모임	b1
목사	b1
목소리	b1
목적	b1
목표	b1
몰다	b1
몰래	b1
몹시	b1
무게	b1
무렵	b1
무릎	b1
무섭다	b1
무시하다	b1
무어	b1
무역	b1
무용	b1
무조건	b1
무척	b1
문제점	b1
문학	b1
문화	b1
물다	b1
물속	b1
미래	b1
미리	b1
미소	b1
미술	b1
미치다	b1
민족	b1
믿다	b1
밀다	b1
밀리미터	b1
및	b1
바뀌다	b1
바늘	b1
바닥	b1
바라다	b1
바라보다	b1
바르다	b1
바위	b1
박사	b1
반대	b1
반대하다	b1
반드시	b1
반장	b1
받아들이다	b1
발견되다	b1
발견하다	b1
발달	b1
발달하다	b1
발생하다	b1
발전	b1
발전하다	b1
발표	b1
발표하다	b1
밝히다	b1
밟다	b1
방문	b1
방문하다	b1
방법	b1
방송	b1
방송국	b1
방향	b1
밭	b1
배경	b1
배우	b1
버릇	b1
번째	b1
벌다	b1
벌어지다	b1
벌이다	b1
법	b1
벗기다	b1
벽	b1
변하다	b1
변화	b1
변화하다	b1
별로	b1
보이다	b1
보험	b1
보호	b1
볶다	b1
본래	b1
부	b1
부근	b1
부끄럽다	b1
부동산	b1
부드럽다	b1
부럽다	b1
부분	b1
부장	b1
부족	b1
부족하다	b1
부처	b1
분명히	b1
분석하다	b1
분위기	b1
불가능하다	b1
불교	b1
불리다	b1
불만	b1
불빛	b1
불안	b1
불안하다	b1
불편하다	b1
붉다	b1
붓다	b1
붙다	b1
붙이다	b1
비교적	b1
비교하다	b1
비밀	b1
비용	b1
비판하다	b1
빌리다	b1
빛	b1
빠지다	b1
빨갛다	b1
빼다	b1
뼈	b1
뽑다	b1
뿌리	b1
뿌리다	b1
뿐	b1
사고	b1
사라지다	b1
사물	b1
사실	b1
사업	b1
사용	b1
사용되다	b1
사회	b1
사회적	b1
살리다	b1
살짝	b1
살펴보다	b1
상대	b1
상대방	b1
상상	b1
상처	b1
상품	b1
새끼	b1
새로	b1
새벽	b1
생각나다	b1
생각되다	b1
생겨나다	b1
서두르다	b1
서비스	b1
서양	b1
섞다	b1
섞이다	b1
선배	b1
선수	b1
선택	b1
선택하다	b1
섬	b1
성격	b1
성공	b1
성공하다	b1
성적	b1
세계	b1
세계적	b1
세금	b1
세기	b1
세상	b1
세우다	b1
세워지다	b1
소	b1
소나무	b1
소녀	b1
소년	b1
소리	b1
소문	b1
소비자	b1
소설	b1
소식	b1
속도	b1
속하다	b1
솔직히	b1
수많다	b1
수술	b1
수입	b1
수출	b1
숙이다	b1
순간	b1
순서	b1
순수하다	b1
술집	b1
숨	b1
숨다	b1
숫자	b1
숲	b1
스스로	b1
스타	b1
스타일	b1
습관	b1
시골	b1
시내	b1
시대	b1
시도하다	b1
시리즈	b1
시민	b1
시설	b1
시인	b1
시절	b1
시청자	b1
시키다	b1
식	b1
식구	b1
식물	b1
식품	b1
신	b1
신부	b1
신용	b1
신청	b1
신체	b1
싣다	b1
실내	b1
실수	b1
실제	b1
심각하다	b1
심다	b1
심리	b1
심하다	b1
싸움	b1
쌀	b1
쌓다	b1
쌓이다	b1
썰다	b1
쏘다	b1
쏟다	b1
쏟아지다	b1
아가씨	b1
아까	b1
아나운서	b1
아마도	b1
아무것	b1
아무래도	b1
아무리	b1
아이고	b1
아픔	b1
안방	b1
안전	b1
알	b1
알려지다	b1
알리다	b1
알맞다	b1
알아듣다	b1
앓다	b1
앞서다	b1
애	b1
야	b1
약간	b1
약하다	b1
양	b1
양쪽	b1
양파	b1
어느새	b1
어둠	b1
어둡다	b1
어려움	b1
어리다	b1
어울리다	b1
어쩌다	b1
어쩌면	b1
언젠가	b1
얻다	b1
얼른	b1
업무	b1
없애다	b1
없어지다	b1
없이	b1
에너지	b1
여기저기	b1
여성	b1
여유	b1
역사가	b1
역시	b1
역할	b1
연결되다	b1
연결하다	b1
연구	b1
연구소	b1
연구자	b1
연구하다	b1
연기	b1
열리다	b1
예금	b1
예술	b1
예술가	b1
예전	b1
예절	b1
예정	b1
옛	b1
오늘날	b1
오래전	b1
오랜	b1
오랫동안	b1
오직	b1
오징어	b1
온	b1
온도	b1
온몸	b1
온통	b1
올라오다	b1
올림픽	b1
옮기다	b1
옳다	b1
완벽하다	b1
완전히	b1
왕	b1
외	b1
외교	b1
요구하다	b1
요금	b1
용돈	b1
우선	b1
울리다	b1
움직이다	b1
웃음	b1
원래	b1
원하다	b1
위반	b1
위치	b1
위치하다	b1
위하다	b1
음	b1
음료	b1
응	b1
의견	b1
의미	b1
의미하다	b1
의하다	b1
이기다	b1
이날	b1
이동	b1
이러하다	b1
이루다	b1
이루어지다	b1
이뤄지다	b1
이르다	b1
이마	b1
이미	b1
이미지	b1
이사	b1
이상	b1
이상하다	b1
이외	b1
이용	b1
이용하다	b1
이웃	b1
이유	b1
이익	b1
이전	b1
이틀	b1
이하	b1
이해	b1
이후	b1
인간	b1
인구	b1
인기	b1
인상	b1
인생	b1
인제	b1
인터넷	b1
일반	b1
일반적	b1
일부	b1
일으키다	b1
임금	b1
임신	b1
입구	b1
입술	b1
입학	b1
자	b1
자격	b1
자기	b1
자꾸	b1
자라다	b1
자료	b1
자르다	b1
자세히	b1
자식	b1
자신	b1
자연	b1
자연스럽다	b1
자유	b1
자유롭다	b1
자체	b1
작가	b1
잔뜩	b1
잘되다	b1
잘못	b1
잘못되다	b1
잘못하다	b1
잡히다	b1
장군	b1
장사	b1
재료	b1
재산	b1
저희	b1
적	b1
적극	b1
적극적	b1
적어도	b1
적용하다	b1
전국	b1
전기	b1
전달하다	b1
전문	b1
전문가	b1
전자	b1
전쟁	b1
전체	b1
전체적	b1
전통	b1
전통적	b1
전하다	b1
전해지다	b1
전혀	b1
절	b1
절대로	b1
절반	b1
젊다	b1
젊은이	b1
점	b1
점점	b1
점차	b1
정	b1
정도	b1
정리	b1
정리하다	b1
정말로	b1
정보	b1
정상	b1
정신	b1
정신적	b1
정치	b1
정하다	b1
정확하다	b1
정확히	b1
젖다	b1
제공하다	b1
제대로	b1
제목	b1
제품	b1
제한	b1
조건	b1
조그맣다	b1
조금씩	b1
조사	b1
조사하다	b1
조상	b1
조용히	b1
좁다	b1
종	b1
종교	b1
종류	b1
종업원	b1
종합	b1
주로	b1
주머니	b1
주변	b1
주부	b1
주요	b1
주위	b1
주인공	b1
주장하다	b1
주제	b1
주택	b1
죽음	b1
죽이다	b1
줄	b1
줄기	b1
줄이다	b1
중	b1
중간	b1
중심	b1
쥐다	b1
즉	b1
즐기다	b1
증상	b1
지	b1
지구	b1
지나가다	b1
지나다	b1
지나치다	b1
지난해	b1
지다	b1
지르다	b1
지방	b1
지붕	b1
지역	b1
지치다	b1
지키다	b1
직업	b1
직원	b1
직장	b1
직접	b1
진짜	b1
진행되다	b1
질서	b1
짐	b1
집다	b1
집안	b1
집중	b1
짓	b1
짓다	b1
짙다	b1
차갑다	b1
차다	b1
차례	b1
차리다	b1
차이	b1
착하다	b1
참가하다	b1
참다	b1
참석하다	b1
창밖	b1
찾아가다	b1
찾아내다	b1
찾아보다	b1
찾아오다	b1
채우다	b1
책임	b1
챙기다	b1
첫	b1
청년	b1
청소년	b1
체육	b1
쳐다보다	b1
초	b1
총장	b1
촬영	b1
최고	b1
최근	b1
최대	b1
최소한	b1
최초	b1
출연하다	b1
충격	b1
충분하다	b1
충분히	b1
취하다	b1
치료	b1
치즈	b1
친척	b1
커다랗다	b1
커지다	b1
코너	b1
콩	b1
크기	b1
큰일	b1
키우다	b1
킬로미터	b1
태도	b1
태양	b1
터	b1
토론	b1
톤	b1
통신	b1
통일	b1
통하다	b1
특별	b1
특별하다	b1
특징	b1
특히	b1
틀다	b1
틀리다	b1
틀림없다	b1
파도	b1
판단	b1
판매	b1
펴다	b1
편	b1
편리하다	b1
편안하다	b1
편하다	b1
펼쳐지다	b1
평생	b1
평소	b1
평화	b1
포기하다	b1
포함되다	b1
포함하다	b1
폭	b1
표정	b1
표현	b1
표현하다	b1
푸르다	b1
풀다	b1
풀리다	b1
풍경	b1
프로	b1
프로그램	b1
피	b1
피다	b1
피부	b1
하루	b1
하얗다	b1
학기	b1
한꺼번에	b1
한동안	b1
한두	b1
한숨	b1
한쪽	b1
한참	b1
한편	b1
해결	b1
해결하다	b1
해외	b1
햇살	b1
행동	b1
행동하다	b1
행복	b1
행복하다	b1
행사	b1
향하다	b1
헤어지다	b1
혀	b1
현금	b1
현대	b1
현재	b1
형님	b1
형제	b1
호랑이	b1
혹은	b1
화려하다	b1
화장품	b1
확대하다	b1
확실하다	b1
확실히	b1
확인하다	b1
환경	b1
활동	b1
활발하다	b1
활용하다	b1
회원	b1
회장	b1
효과	b1
후춧가루	b1
훌륭하다	b1
훨씬	b1
흐르다	b1
흔들다	b1
흔히	b1
흘리다	b1
흙	b1
희다	b1
희망	b1
가구	b2
가까워지다	b2
가늘다	b2
가득하다	b2
가로	b2
가루	b2
가슴속	b2
가요	b2
가위	b2
가이드	b2
가져가다	b2
가져다주다	b2
가죽	b2
가짜	b2
각국	b2
각자	b2
간단히	b2
간식	b2
간장	b2
갈비탕	b2
갈색	b2
갈아입다	b2
갈아타다	b2
감	b2
감상	b2
감상하다	b2
감자	b2
강당	b2
강도	b2
강물	b2
강아지	b2
강원도	b2
개구리	b2
개나리	b2
개인적	b2
거실	b2
거짓	b2
걱정되다	b2
걱정스럽다	b2
건너가다	b2
건너오다	b2
건너편	b2
건지다	b2
건축	b2
검정색	b2
겁	b2
겉	b2
겨울철	b2
결심하다	b2
경기도	b2
경기장	b2
경상도	b2
계산기	b2
계산하다	b2
계획하다	b2
고교	b2
고구마	b2
고모부	b2
고민하다	b2
고생하다	b2
고속	b2
고속도로	b2
고속버스	b2
고추장	b2
고춧가루	b2
곧바로	b2
골목	b2
골목길	b2
골프	b2
골프장	b2
곰	b2
곳곳	b2
공짜	b2
공항버스	b2
과목	b2
과학적	b2
관광객	b2
관광지	b2
광주	b2
괴롭다	b2
교문	b2
교통사고	b2
교포	b2
교환	b2
구경하다	b2
국	b2
국기	b2
국립	b2
국물	b2
국수	b2
국어	b2
국회의원	b2
군데	b2
권투	b2
귀국	b2
귀국하다	b2
귀엽다	b2
규칙적	b2
그다음	b2
그렇게	b2
그렇지	b2
그려지다	b2
그립다	b2
그만하다	b2
그해	b2
근무	b2
근무하다	b2
글쎄요	b2
글씨	b2
금	b2
금년	b2
금연	b2
금지	b2
금지하다	b2
긍정적	b2
기도	b2
기뻐하다	b2
기억나다	b2
기운	b2
기침	b2
기타	b2
긴장하다	b2
길가	b2
길거리	b2
김	b2
김치찌개	b2
김포공항	b2
까만색	b2
까맣다	b2
깜빡	b2
깜짝	b2
깨지다	b2
꺼지다	b2
껌	b2
꼭대기	b2
꽃잎	b2
꾸다	b2
꾸준히	b2
꿀	b2
꿈꾸다	b2
꿈속	b2
끊어지다	b2
끓다	b2
나물	b2
나뭇가지	b2
나뭇잎	b2
나비	b2
나빠지다	b2
나흘	b2
낙엽	b2
날아오다	b2
남	b2
남매	b2
남산	b2
내려놓다	b2
내려다보다	b2
내지	b2
냄비	b2
넓어지다	b2
넓히다	b2
넘어지다	b2
네거리	b2
년도	b2
